school_year,building_code,dbn,location_name,location_code,address,borough,geographical_district_code,register,schools,schools_in_building,major_n,oth_n,nocrim_n,prop_n,vio_n,total_incidents,engroupa,rangea,avgofmajor_n,avgofoth_n,avgofnocrim_n,avgofprop_n,avgofvio_n,borough_name,cleaned_borough_name,postcode,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,,,Total Rows:,6309
2015-16,X655,07X456,"H.E.R.O. HIGH (HEALTH, EDUCATION, AND RESEARCH OCC",X259,455 SOUTHERN BLVD,X,7,343,4,"H.E.R.O. HIGH (HEALTH, EDUCATION, AND RESEARCH OCC | MOTT HAVEN COMMUNITY HIGH SCHOOL | SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH | NEW VISIONS CHARTER HIGH SCHOOL FOR THE HUMANITIES455 SOUTHERN BLVD CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10455,40.810803,-73.907015,1,8,35,2003883,2025760026,MOTT HAVEN-PORT MORRIS,,,,
2015-16,X650,07X381,900 TINTON AVENUE CONSOLIDATED LOCATION,,900 TINTON AVENUE,X,8,823,2,SCHOOL FOR TOURISM AND HOSPITALITY |NEW VISIONS CHARTER HS FOR ADVANCED MATCH AND SCIENCE II |900 TINTON AVENUE CONSOLIDATED LOCATION,1,11,7,5,5,29,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BRONX,BRONX,10456,40.821675,-73.903546,3,17,133,2004807,2026680001,MORRISANIA-MELROSE,,,,
2015-16,X600,11X498,ALFRED E. SMITH CAREER AND TECHNICAL EDUCATION HIG,X600,333 EAST 151 STREET,X,7,415,4,BRONX HAVEN HIGH SCHOOL | BRONX DESIGN AND CONSTRUCTION ACADEMY | ALFRED E. SMITH CAMPUS YABC | ALFRED E. SMITH CAREER AND TECHNICAL EDUCATION HIG | 333 EAST 151 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10451,40.818232,-73.919867,1,17,67,2001874,2024110022,MELROSE SOUTH-MOTT HAVEN NORTH,,,,
2015-16,X722,84X378,P.S. X721 - STEPHEN MCSWEENEY SCHOOL,X721,2697 WESTCHESTER AVENUE,X,11,560,1,P.S. X721 - STEPHEN MCSWEENEY SCHOOL,0,1,0,1,0,2,4C,501-750,0.28,1.11,1.74,0.75,0.53,BRONX,BRONX,10461,40.842289,-73.838949,11,13,284,2045725,2041330200,VAN NEST-MORRIS PARK-WESTCHESTER SQUARE,,,,
2015-16,X600,84X553,BRONX DESIGN AND CONSTRUCTION ACADEMY,X522,333 EAST 151 STREET,X,7,577,4,BRONX HAVEN HIGH SCHOOL | BRONX DESIGN AND CONSTRUCTION ACADEMY | ALFRED E. SMITH CAMPUS YABC | ALFRED E. SMITH CAREER AND TECHNICAL EDUCATION HIG | 333 EAST 151 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,4C,501-750,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10451,40.818232,-73.919867,1,17,67,2001874,2024110022,MELROSE SOUTH-MOTT HAVEN NORTH,,,,
2015-16,X600,10X546,ALFRED E. SMITH CAMPUS YABC,X456,333 EAST 151 STREET,X,7,N/A,4,BRONX HAVEN HIGH SCHOOL | BRONX DESIGN AND CONSTRUCTION ACADEMY | ALFRED E. SMITH CAMPUS YABC | ALFRED E. SMITH CAREER AND TECHNICAL EDUCATION HIG | 333 EAST 151 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251- 500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10451,40.818232,-73.919867,1,17,67,2001874,2024110022,MELROSE SOUTH-MOTT HAVEN NORTH,,,,
2015-16,X600,84X539,BRONX HAVEN HIGH SCHOOL,X381,333 EAST 151 STREET,X,7,183,4,BRONX HAVEN HIGH SCHOOL | BRONX DESIGN AND CONSTRUCTION ACADEMY | ALFRED E. SMITH CAMPUS YABC | ALFRED E. SMITH CAREER AND TECHNICAL EDUCATION HIG | 333 EAST 151 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,2C,1-250,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10451,40.818232,-73.919867,1,17,67,2001874,2024110022,MELROSE SOUTH-MOTT HAVEN NORTH,,,,
2015-16,X498,10X477,1640 BRONXDALE AVE CONSOLIDATED LOCATION,,1640 BRONXDALE AVE,X,11,951,2,PS/MS 11X498 - VAN NEST ACADEMY|ICAHN CHARTER SCHOOL 2|1640 BRONXDALE AVE CONSOLIDATED LOCATION,0,1,0,0,1,2,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BRONX,BRONX,10462,40.84473,-73.858207,11,13,244,2116414,2040910001,VAN NEST-MORRIS PARK-WESTCHESTER SQUARE,,,,
2015-16,X498,10X397,PS/MS 11X498 - VAN NEST ACADEMY,X498,1640 BRONXDALE AVE,X,11,626,2,PS/MS 11X498 - VAN NEST ACADEMY|ICAHN CHARTER SCHOOL 2|1640 BRONXDALE AVE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,4C,501-750,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10462,40.84473,-73.858207,11,13,244,2116414,2040910001,VAN NEST-MORRIS PARK-WESTCHESTER SQUARE,,,,
2015-16,X498,10X284,ICAHN CHARTER SCHOOL 2(XE),X378,1640 BRONXDALE AVE,X,11,325,2,PS/MS 11X498 - VAN NEST ACADEMY|ICAHN CHARTER SCHOOL 2|1640 BRONXDALE AVE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10462,40.84473,-73.858207,11,13,244,2116414,2040910001,VAN NEST-MORRIS PARK-WESTCHESTER SQUARE,,,,
2015-16,X475,84X202,99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,,99 TERRACE VIEW AVENUE,X,10,2933,7,BRONX ENGINEERING AND TECHNOLOGY ACADEMY|BRONX SCHOOL OF LAW AND FINANCE|ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR|MARBLE HILL HIGH SCHOOL FOR INTERNATIONAL STUDIES|BRONX THEATRE HIGH SCHOOL|THE NEW VISIONS CHARTER HS FOR THE HUMANITIES(XW)|THE NEW VISIONS CHARTER HS FOR ADVANCED MATH AND SCIENCE(XW)|99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,3,18,44,9,6,80,11C,2501-3000,3.14,13,34.86,8.29,5.29,BRONX,BRONX,10463,40.877105,-73.912256,8,10,309,1064532,1022150080,MARBLE HILL-INWOOD,,,,
2015-16,X475,10X213,THE NEW VISIONS CHARTER HS FOR THE HUMANITIES(XW),X553,99 TERRACE VIEW AVENUE,X,10,507,7,BRONX ENGINEERING AND TECHNOLOGY ACADEMY|BRONX SCHOOL OF LAW AND FINANCE|ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR|MARBLE HILL HIGH SCHOOL FOR INTERNATIONAL STUDIES|KENNEDY YABC|BRONX THEATRE HIGH SCHOOL|THE NEW VISIONS CHARTER HS FOR THE HUMANITIES(XW)|THE NEW VISIONS CHARTER HS FOR ADVANCED MATH AND SCIENCE(XW)|99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,4C,501-750,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10463,40.877105,-73.912256,8,10,309,1064532,1022150080,MARBLE HILL-INWOOD,,,,
2015-16,X475,11X455,BRONX THEATRE HIGH SCHOOL,X546,99 TERRACE VIEW AVENUE,X,10,383,7,BRONX ENGINEERING AND TECHNOLOGY ACADEMY|BRONX SCHOOL OF LAW AND FINANCE|ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR|MARBLE HILL HIGH SCHOOL FOR INTERNATIONAL STUDIES|KENNEDY YABC|BRONX THEATRE HIGH SCHOOL|THE NEW VISIONS CHARTER HS FOR THE HUMANITIES(XW)|THE NEW VISIONS CHARTER HS FOR ADVANCED MATH AND SCIENCE(XW)|99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10463,40.877105,-73.912256,8,10,309,1064532,1022150080,MARBLE HILL-INWOOD,,,,
2015-16,X475,11X249,THE NEW VISIONS CHARTER HS FOR ADVANCED MATH AND SCIENCE(XW),X539,99 TERRACE VIEW AVENUE,X,10,454,7,BRONX ENGINEERING AND TECHNOLOGY ACADEMY|BRONX SCHOOL OF LAW AND FINANCE|ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR|MARBLE HILL HIGH SCHOOL FOR INTERNATIONAL STUDIES|KENNEDY YABC|BRONX THEATRE HIGH SCHOOL|THE NEW VISIONS CHARTER HS FOR THE HUMANITIES(XW)|THE NEW VISIONS CHARTER HS FOR ADVANCED MATH AND SCIENCE(XW)|99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10463,40.877105,-73.912256,8,10,309,1064532,1022150080,MARBLE HILL-INWOOD,,,,
2015-16,X475,75X723,MARBLE HILL HIGH SCHOOL FOR INTERNATIONAL STUDIES,X477,99 TERRACE VIEW AVENUE,X,10,447,7,BRONX ENGINEERING AND TECHNOLOGY ACADEMY|BRONX SCHOOL OF LAW AND FINANCE|ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR|MARBLE HILL HIGH SCHOOL FOR INTERNATIONAL STUDIES|KENNEDY YABC|BRONX THEATRE HIGH SCHOOL|THE NEW VISIONS CHARTER HS FOR THE HUMANITIES(XW)|THE NEW VISIONS CHARTER HS FOR ADVANCED MATH AND SCIENCE(XW)|99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10463,40.877105,-73.912256,8,10,309,1064532,1022150080,MARBLE HILL-INWOOD,,,,
2015-16,X475,08X561,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,X397,99 TERRACE VIEW AVENUE,X,10,333,7,BRONX ENGINEERING AND TECHNOLOGY ACADEMY|BRONX SCHOOL OF LAW AND FINANCE|ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR|MARBLE HILL HIGH SCHOOL FOR INTERNATIONAL STUDIES|KENNEDY YABC|BRONX THEATRE HIGH SCHOOL|THE NEW VISIONS CHARTER HS FOR THE HUMANITIES(XW)|THE NEW VISIONS CHARTER HS FOR ADVANCED MATH AND SCIENCE(XW)|99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10463,40.877105,-73.912256,8,10,309,1064532,1022150080,MARBLE HILL-INWOOD,,,,
2015-16,X475,08X507,BRONX SCHOOL OF LAW AND FINANCE,X284,99 TERRACE VIEW AVENUE,X,10,399,7,BRONX ENGINEERING AND TECHNOLOGY ACADEMY|BRONX SCHOOL OF LAW AND FINANCE|ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR|MARBLE HILL HIGH SCHOOL FOR INTERNATIONAL STUDIES|KENNEDY YABC|BRONX THEATRE HIGH SCHOOL|THE NEW VISIONS CHARTER HS FOR THE HUMANITIES(XW)|THE NEW VISIONS CHARTER HS FOR ADVANCED MATH AND SCIENCE(XW)|99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10463,40.877105,-73.912256,8,10,309,1064532,1022150080,MARBLE HILL-INWOOD,,,,
2015-16,X650,08X452,NEW VISIONS CHARTER HIGH SCHOOL FOR THE ADVANCED MATH AND SCIENCE II,X650,900 TINTON AVENUE,X,8,518,2,SCHOOL FOR TOURISM AND HOSPITALITY |NEW VISIONS CHARTER HS FOR ADVANCED MATCH AND SCIENCE II |900 TINTON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,4C,501-750,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10456,40.821675,-73.903546,3,17,133,2004807,2026680001,MORRISANIA-MELROSE,,,,
2015-16,X475,08X432,BRONX ENGINEERING AND TECHNOLOGY ACADEMY,X213,99 TERRACE VIEW AVENUE,X,10,410,7,BRONX ENGINEERING AND TECHNOLOGY ACADEMY|BRONX SCHOOL OF LAW AND FINANCE|ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR|MARBLE HILL HIGH SCHOOL FOR INTERNATIONAL STUDIES|KENNEDY YABC|BRONX THEATRE HIGH SCHOOL|THE NEW VISIONS CHARTER HS FOR THE HUMANITIES(XW)|THE NEW VISIONS CHARTER HS FOR ADVANCED MATH AND SCIENCE(XW)|99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10463,40.877105,-73.912256,8,10,309,1064532,1022150080,MARBLE HILL-INWOOD,,,,
2015-16,X455,08X377,750 BAYCHESTER AVENUE CONSOLIDATED LOCATION,,750 BAYCHESTER AVENUE,X,11,2403,2,BRONX HEALTH SCIENCES HIGH SCHOOL | HARRY S TRUMAN HIGH SCHOOL | 750 BAYCHESTER AVENUE CONSOLIDATED LOCATION,3,6,11,4,4,28,10C,2001-2500,1.69,7.16,17.44,3.63,3.94,BRONX,BRONX,10475,40.874091,-73.833904,10,12,46201,2116159,2051410150,CO-OP CITY,,,,
2015-16,X455,08X376,HARRY S TRUMAN HIGH SCHOOL,X455,750 BAYCHESTER AVENUE,X,11,2070,2,BRONX HEALTH SCIENCES HIGH SCHOOL | HARRY S TRUMAN HIGH SCHOOL | 750 BAYCHESTER AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,10C,2001-2500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10475,40.874091,-73.833904,10,12,46201,2116159,2051410150,CO-OP CITY,,,,
2015-16,X455,08X559,BRONX HEALTH SCIENCES HIGH SCHOOL,X249,750 BAYCHESTER AVENUE,X,11,333,2,BRONX HEALTH SCIENCES HIGH SCHOOL | HARRY S TRUMAN HIGH SCHOOL | 750 BAYCHESTER AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10475,40.874091,-73.833904,10,12,46201,2116159,2051410150,CO-OP CITY,,,,
2015-16,X450,08X312,1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,,1980 LAFAYETTE AVENUE,X,8,2440,8,PABLO NERUDA ACADEMY|MILLENNIUM ART ACADEMY|ANTONIA PANTOJA PREPARATORY ACADEMY: A COLLEGE BOA|BRONX COMMUNITY HIGH SCHOOL|BRONX BRIDGES HIGH SCHOOL|BRONX GUILD|BRONX COMPASS HIGH SCHOOL|1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,1,6,39,0,6,52,10C,2001-2500,1.69,7.16,17.44,3.63,3.94,BRONX,BRONX,10473,40.82229,-73.856167,9,18,16,2022205,2036040039,SOUNDVIEW-CASTLE HILL-CLASON POINT-HARDING PARK,,,,
2015-16,X701,08X305,P.S. 723,X723,3540 BIVONA STREET,X,11,484,1,P.S. 723,0,0,0,0,0,0,3C,251-500,0.27,0.9,1.67,0.63,0.44,BRONX,BRONX,10475,40.883026,-73.833227,12,12,46202,2093879,2052630070,CO-OP CITY,,,,
2015-16,X450,12X684,BRONX COMPASS HIGH SCHOOL,X561,1980 LAFAYETTE AVENUE,X,8,440,8,PABLO NERUDA ACADEMY|MILLENNIUM ART ACADEMY|ANTONIA PANTOJA PREPARATORY ACADEMY: A COLLEGE BOA|BRONX COMMUNITY HIGH SCHOOL|BRONX BRIDGES HIGH SCHOOL|BRONX GUILD|STEVENSON YABC|BRONX COMPASS HIGH SCHOOL|1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10473,40.82229,-73.856167,9,18,16,2022205,2036040039,SOUNDVIEW-CASTLE HILL-CLASON POINT-HARDING PARK,,,,
2015-16,X450,10X445,STEVENSON YABC,X507,1980 LAFAYETTE AVENUE,X,8,N/A,8,PABLO NERUDA ACADEMY|MILLENNIUM ART ACADEMY|ANTONIA PANTOJA PREPARATORY ACADEMY: A COLLEGE BOA|BRONX COMMUNITY HIGH SCHOOL|BRONX BRIDGES HIGH SCHOOL|BRONX GUILD|STEVENSON YABC|BRONX COMPASS HIGH SCHOOL|1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,2C,1-250,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10473,40.82229,-73.856167,9,18,16,2022205,2036040039,SOUNDVIEW-CASTLE HILL-CLASON POINT-HARDING PARK,,,,
2015-16,X450,10X440,BRONX GUILD,X452,1980 LAFAYETTE AVENUE,X,8,322,8,PABLO NERUDA ACADEMY|MILLENNIUM ART ACADEMY|ANTONIA PANTOJA PREPARATORY ACADEMY: A COLLEGE BOA|BRONX COMMUNITY HIGH SCHOOL|BRONX BRIDGES HIGH SCHOOL|BRONX GUILD|STEVENSON YABC|BRONX COMPASS HIGH SCHOOL|1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10473,40.82229,-73.856167,9,18,16,2022205,2036040039,SOUNDVIEW-CASTLE HILL-CLASON POINT-HARDING PARK,,,,
2015-16,X450,10X351,BRONX BRIDGES HIGH SCHOOL,X432,1980 LAFAYETTE AVENUE,X,8,315,8,PABLO NERUDA ACADEMY|MILLENNIUM ART ACADEMY|ANTONIA PANTOJA PREPARATORY ACADEMY: A COLLEGE BOA|BRONX COMMUNITY HIGH SCHOOL|BRONX BRIDGES HIGH SCHOOL|BRONX GUILD|STEVENSON YABC|BRONX COMPASS HIGH SCHOOL|1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10473,40.82229,-73.856167,9,18,16,2022205,2036040039,SOUNDVIEW-CASTLE HILL-CLASON POINT-HARDING PARK,,,,
2015-16,X450,10X439,BRONX COMMUNITY HIGH SCHOOL,X377,1980 LAFAYETTE AVENUE,X,8,176,8,PABLO NERUDA ACADEMY|MILLENNIUM ART ACADEMY|ANTONIA PANTOJA PREPARATORY ACADEMY: A COLLEGE BOA|BRONX COMMUNITY HIGH SCHOOL|BRONX BRIDGES HIGH SCHOOL|BRONX GUILD|STEVENSON YABC|BRONX COMPASS HIGH SCHOOL|1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,2C,1-250,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10473,40.82229,-73.856167,9,18,16,2022205,2036040039,SOUNDVIEW-CASTLE HILL-CLASON POINT-HARDING PARK,,,,
2015-16,X450,10X438,ANTONIA PANTOJA PREPARATORY ACADEMY: A COLLEGE BOA,X376,1980 LAFAYETTE AVENUE,X,8,415,8,PABLO NERUDA ACADEMY|MILLENNIUM ART ACADEMY|ANTONIA PANTOJA PREPARATORY ACADEMY: A COLLEGE BOA|BRONX COMMUNITY HIGH SCHOOL|BRONX BRIDGES HIGH SCHOOL|BRONX GUILD|STEVENSON YABC|BRONX COMPASS HIGH SCHOOL|1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10473,40.82229,-73.856167,9,18,16,2022205,2036040039,SOUNDVIEW-CASTLE HILL-CLASON POINT-HARDING PARK,,,,
2015-16,X650,10X437,SCHOOL FOR TOURISM AND HOSPITALITY,X559,900 TINTON AVENUE,X,8,305,2,SCHOOL FOR TOURISM AND HOSPITALITY |NEW VISIONS CHARTER HS FOR ADVANCED MATCH AND SCIENCE II |900 TINTON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10456,40.821675,-73.903546,3,17,133,2004807,2026680001,MORRISANIA-MELROSE,,,,
2015-16,X450,10X434,MILLENNIUM ART ACADEMY,X312,1980 LAFAYETTE AVENUE,X,8,457,8,PABLO NERUDA ACADEMY|MILLENNIUM ART ACADEMY|ANTONIA PANTOJA PREPARATORY ACADEMY: A COLLEGE BOA|BRONX COMMUNITY HIGH SCHOOL|BRONX BRIDGES HIGH SCHOOL|BRONX GUILD|STEVENSON YABC|BRONX COMPASS HIGH SCHOOL|1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10473,40.82229,-73.856167,9,18,16,2022205,2036040039,SOUNDVIEW-CASTLE HILL-CLASON POINT-HARDING PARK,,,,
2015-16,X450,10X374,PABLO NERUDA ACADEMY,X305,1980 LAFAYETTE AVENUE,X,8,315,8,PABLO NERUDA ACADEMY|MILLENNIUM ART ACADEMY|ANTONIA PANTOJA PREPARATORY ACADEMY: A COLLEGE BOA|BRONX COMMUNITY HIGH SCHOOL|BRONX BRIDGES HIGH SCHOOL|BRONX GUILD|STEVENSON YABC|BRONX COMPASS HIGH SCHOOL|1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10473,40.82229,-73.856167,9,18,16,2022205,2036040039,SOUNDVIEW-CASTLE HILL-CLASON POINT-HARDING PARK,,,,
2015-16,X879,10X243,WINGS ACADEMY,X684,1122 EAST 180 STREET,X,12,500,1,WINGS ACADEMY,0,5,16,3,2,26,3C,251-500,0.27,0.9,1.67,0.63,0.44,BRONX,BRONX,10460,40.841794,-73.875366,6,15,220,2042451,2040060003,EAST TREMONT,,,,
2015-16,X445,10X549,BRONX HIGH SCHOOL OF SCIENCE,X445,75 WEST 205 STREET,X,10,3010,1,BRONX HIGH SCHOOL OF SCIENCE,0,2,7,1,0,10,12C,3001-4000,1.13,8.47,15.33,3.8,3.07,BRONX,BRONX,10468,40.87759,-73.89104,7,11,409,2094706,2032510201,VAN CORTLANDT VILLAGE,,,,
2015-16,X440,10X503,100 WEST MOSHOLU PARKWAY SOUTH CONSOLIDATED LOCATION,,100 WEST MOSHOLU PARKWAY SOUTH,X,10,2336,3,BRONX COLLABORATIVE HIGH SCHOOL | WORLD VIEW HIGH SCHOOL | DEWITT CLINTON HIGH SCHOOL | 100 WEST MOSHOLU PARKWAY SOUTH CONSOLIDATED LOCATION,2,8,46,0,6,62,10C,2001-2500,1.69,7.16,17.44,3.63,3.94,BRONX,BRONX,10468,40.882178,-73.88691,7,11,409,2095215,2032510201,VAN CORTLANDT VILLAGE,,,,
2015-16,X440,10X442,DEWITT CLINTON HIGH SCHOOL,X440,100 WEST MOSHOLU PARKWAY SOUTH,X,10,1694,3,BRONX COLLABORATIVE HIGH SCHOOL | WORLD VIEW HIGH SCHOOL | DEWITT CLINTON HIGH SCHOOL | 100 WEST MOSHOLU PARKWAY SOUTH CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,8C,1501-1750,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10468,40.882178,-73.88691,7,11,409,2095215,2032510201,VAN CORTLANDT VILLAGE,,,,
2015-16,X440,10X433,BRONX COLLABORATIVE HIGH SCHOOL,X351,100 WEST MOSHOLU PARKWAY SOUTH,X,10,353,3,BRONX COLLABORATIVE HIGH SCHOOL | WORLD VIEW HIGH SCHOOL | DEWITT CLINTON HIGH SCHOOL | 100 WEST MOSHOLU PARKWAY SOUTH CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10468,40.882178,-73.88691,7,11,409,2095215,2032510201,VAN CORTLANDT VILLAGE,,,,
2015-16,X435,10X342,500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,,500 EAST FORDHAM ROAD,X,10,2689,6,WEST BRONX ACADEMY FOR THE FUTURE| KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO| BELMONT PREPARATORY HIGH SCHOOL| FORDHAM HIGH SCHOOL FOR THE ARTS| FORDHAM LEADERSHIP ACADEMY FOR BUSINESS AND TECHNO| BRONX HIGH SCHOOL FOR LAW AND COMMUNITY SERVICE| 500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,4,13,26,11,5,59,11C,2501-3000,3.14,13,34.86,8.29,5.29,BRONX,BRONX,10458,40.860043,-73.888267,6,15,387,2011810,2030590001,BELMONT,,,,
2015-16,X435,10X268,BRONX HIGH SCHOOL FOR LAW AND COMMUNITY SERVICE,X439,500 EAST FORDHAM ROAD,X,10,392,6,WEST BRONX ACADEMY FOR THE FUTURE| KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO| BELMONT PREPARATORY HIGH SCHOOL| FORDHAM HIGH SCHOOL FOR THE ARTS| FORDHAM LEADERSHIP ACADEMY FOR BUSINESS AND TECHNO| BRONX HIGH SCHOOL FOR LAW AND COMMUNITY SERVICE| 500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10458,40.860043,-73.888267,6,15,387,2011810,2030590001,BELMONT,,,,
2015-16,X435,79X901,FORDHAM LEADERSHIP ACADEMY FOR BUSINESS AND TECHNO,X438,500 EAST FORDHAM ROAD,X,10,410,6,WEST BRONX ACADEMY FOR THE FUTURE| KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO| BELMONT PREPARATORY HIGH SCHOOL| FORDHAM HIGH SCHOOL FOR THE ARTS| FORDHAM LEADERSHIP ACADEMY FOR BUSINESS AND TECHNO| BRONX HIGH SCHOOL FOR LAW AND COMMUNITY SERVICE| 500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10458,40.860043,-73.888267,6,15,387,2011810,2030590001,BELMONT,,,,
2015-16,X435,11X545,FORDHAM HIGH SCHOOL FOR THE ARTS,X437,500 EAST FORDHAM ROAD,X,10,379,6,WEST BRONX ACADEMY FOR THE FUTURE| KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO| BELMONT PREPARATORY HIGH SCHOOL| FORDHAM HIGH SCHOOL FOR THE ARTS| FORDHAM LEADERSHIP ACADEMY FOR BUSINESS AND TECHNO| BRONX HIGH SCHOOL FOR LAW AND COMMUNITY SERVICE| 500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,BRONX,BRONX,10458,40.860043,-73.888267,6,15,387,2011810,2030590001,BELMONT,,,,
